algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstcstai,S,3,100,1,350,350,350,1,32,12,250588.7,830.7776899
lstcstai,S,3,100,1,350,350,350,1,32,17,250732.3,351.7759088
lstcstai,S,3,100,1,350,350,350,1,32,16,250906.34,316.3939702
lstcstai,S,3,100,1,350,350,350,1,32,16,250816,437.4375841
lstcstai,S,3,100,1,350,350,350,1,32,16,251065.44,554.6261141
lstcstai,S,3,100,1,96,96,96,1,32,3,8395.78,446.2978956
lstcstai,S,3,100,1,96,96,96,1,32,4,8335.86,44.1415949
lstcstai,S,3,100,1,96,96,96,1,32,4,8285.96,31.72630454
lstcstai,S,3,100,1,96,96,96,1,32,4,8343.26,40.54864239
lstcstai,S,3,100,1,96,96,96,1,32,5,8336.64,32.67338978
lstcstai,S,3,100,1,128,128,128,1,32,4,14270.02,834.6700543
lstcstai,S,3,100,1,128,128,128,1,32,7,14463.9,59.7736564
lstcstai,S,3,100,1,128,128,128,1,32,7,13994.02,654.0618163
lstcstai,S,3,100,1,128,128,128,1,32,6,13243.94,31.8122052
lstcstai,S,3,100,1,128,128,128,1,32,5,13244.24,37.61199809
lstcstai,S,3,100,1,150,150,150,1,32,5,25003.62,820.2767311
lstcstai,S,3,100,1,150,150,150,1,32,7,24884.86,38.65851006
lstcstai,S,3,100,1,150,150,150,1,32,6,24933,51.73122848
lstcstai,S,3,100,1,150,150,150,1,32,6,24953.82,57.91880178
lstcstai,S,3,100,1,150,150,150,1,32,6,24948.4,45.31401549
lstcstai,S,3,100,1,250,250,250,1,32,8,96339.44,1492.88687
lstcstai,S,3,100,1,250,250,250,1,32,11,95681.1,148.5140061
lstcstai,S,3,100,1,250,250,250,1,32,10,96365.54,154.8779145
lstcstai,S,3,100,1,250,250,250,1,32,10,94950.2,193.8731544
lstcstai,S,3,100,1,250,250,250,1,32,11,95488.74,125.4136851
lstcstai,S,3,100,1,300,300,300,1,32,10,154279.86,985.4666511
lstcstai,S,3,100,1,300,300,300,1,32,26,154767.48,212.3484156
lstcstai,S,3,100,1,300,300,300,1,32,13,154507.92,217.7470863
lstcstai,S,3,100,1,300,300,300,1,32,12,154653.04,212.6438299
lstcstai,S,3,100,1,300,300,300,1,32,13,154525.08,191.8098892
lstcstai,S,3,100,1,600,600,600,1,32,21,2698671.06,397336.989
lstcstai,S,3,100,1,600,600,600,1,32,23,2484526.88,338296.3731
lstcstai,S,3,100,1,600,600,600,1,32,22,2348720.26,542606.5108
lstcstai,S,3,100,1,600,600,600,1,32,24,2994464.06,2277.562745
lstcstai,S,3,100,1,600,600,600,1,32,22,1872589.54,414108.2225
lstcstai,S,3,100,1,800,800,800,1,32,27,6254094.04,1283906.508
lstcstai,S,3,100,1,800,800,800,1,32,31,6015208.26,829851.8017
lstcstai,S,3,100,1,800,800,800,1,32,29,6509332.14,1949519.434
lstcstai,S,3,100,1,800,800,800,1,32,30,8833508.62,210699.0315
lstcstai,S,3,100,1,800,800,800,1,32,30,8797250.86,133647.4819
lstcstai,S,3,100,1,200,200,200,1,32,7,50446.42,590.1223971
lstcstai,S,3,100,1,200,200,200,1,32,8,50804.1,70.65727139
lstcstai,S,3,100,1,200,200,200,1,32,8,50791.14,89.29524287
lstcstai,S,3,100,1,200,200,200,1,32,9,50792.08,82.01995855
lstcstai,S,3,100,1,200,200,200,1,32,8,50795.28,83.5054585
lstcstai,S,3,100,1,100,100,100,1,32,3,9706.34,890.3275939
lstcstai,S,3,100,1,100,100,100,1,32,4,9601.24,36.54343169
lstcstai,S,3,100,1,100,100,100,1,32,4,9609.44,28.19656717
lstcstai,S,3,100,1,100,100,100,1,32,4,9602.02,41.02462188
lstcstai,S,3,100,1,100,100,100,1,32,4,9612.92,34.18820849
lstcstai,S,3,100,1,450,450,450,1,32,16,481412.9,1896.993202
lstcstai,S,3,100,1,450,450,450,1,32,18,484021.72,394.8321182
lstcstai,S,3,100,1,450,450,450,1,32,18,481990.7,2654.3979
lstcstai,S,3,100,1,450,450,450,1,32,19,484171.48,509.8007156
lstcstai,S,3,100,1,450,450,450,1,32,18,498049.06,31130.93017
lstcstai,S,3,100,1,256,256,256,1,32,8,109430.36,580.8589763
lstcstai,S,3,100,1,256,256,256,1,32,11,109344.74,175.4704317
lstcstai,S,3,100,1,256,256,256,1,32,10,109457.92,1398.507588
lstcstai,S,3,100,1,256,256,256,1,32,11,109236.7,126.5189709
lstcstai,S,3,100,1,256,256,256,1,32,11,108944.42,149.2764
lstcstai,S,3,100,1,400,400,400,1,32,14,367970.36,5352.139568
lstcstai,S,3,100,1,400,400,400,1,32,18,372239.34,9011.92038
lstcstai,S,3,100,1,400,400,400,1,32,16,370019.94,12290.66608
lstcstai,S,3,100,1,400,400,400,1,32,18,366937.4,227.9411328
lstcstai,S,3,100,1,400,400,400,1,32,17,369906.48,13632.19648
lstcstai,S,3,100,1,224,224,224,1,32,8,48229.48,453.5788461
lstcstai,S,3,100,1,224,224,224,1,32,7,48558.44,96.49687249
lstcstai,S,3,100,1,224,224,224,1,32,9,48489.1,166.6277588
lstcstai,S,3,100,1,224,224,224,1,32,9,48494.38,82.41016685
lstcstai,S,3,100,1,224,224,224,1,32,10,48668.82,77.7608359
lstcstai,S,3,100,1,550,550,550,1,32,20,1615995.54,439339.2347
lstcstai,S,3,100,1,550,550,550,1,32,23,1980947.24,3515.331891
lstcstai,S,3,100,1,550,550,550,1,32,23,1563548.5,184786.0176
lstcstai,S,3,100,1,550,550,550,1,32,26,1885959.26,204784.2882
lstcstai,S,3,100,1,550,550,550,1,32,24,1963051.7,23990.82065
lstcstai,S,3,100,1,64,64,64,1,48,2,6916.9,560.2871496
lstcstai,S,3,100,1,64,64,64,1,48,4,6805.08,42.42727425
lstcstai,S,3,100,1,64,64,64,1,48,6,6756.72,23.44443644
lstcstai,S,3,100,1,64,64,64,1,48,5,6790.24,36.10515753
lstcstai,S,3,100,1,64,64,64,1,48,4,6779.44,36.01119826
lstcstai,S,3,100,1,500,500,500,1,48,19,1337888.82,17719.81747
lstcstai,S,3,100,1,500,500,500,1,48,22,1269262.86,68737.00394
lstcstai,S,3,100,1,500,500,500,1,48,21,1346018.6,2158.323118
lstcstai,S,3,100,1,500,500,500,1,48,22,1319538.1,38740.18818
lstcstai,S,3,100,1,500,500,500,1,48,22,1331852.48,2248.520538
lstcstai,S,3,100,1,1000,1000,1000,1,48,67,10927305.46,1571346.417
lstcstai,S,3,100,1,1000,1000,1000,1,48,41,17031598.7,187445.3771
lstcstai,S,3,100,1,1000,1000,1000,1,48,43,17140850.12,239737.0817
lstcstai,S,3,100,1,1000,1000,1000,1,48,37,10986724.36,1821262.057
lstcstai,S,3,100,1,1000,1000,1000,1,48,41,16992093.9,244570.3775
lstcstai,S,3,100,1,50,50,50,1,48,2,3618.16,400.1983688
lstcstai,S,3,100,1,50,50,50,1,48,5,3547.52,17.49655966
lstcstai,S,3,100,1,50,50,50,1,48,3,3572.08,21.26390369
lstcstai,S,3,100,1,50,50,50,1,48,6,3551.26,15.59719205
lstcstai,S,3,100,1,50,50,50,1,48,3,3583.54,27.05417528
lstcstai,S,3,100,1,288,288,288,1,48,9,134215.42,525.8646248
lstcstai,S,3,100,1,288,288,288,1,48,11,133814.36,201.1666732
lstcstai,S,3,100,1,288,288,288,1,48,11,134483.26,716.0827273
lstcstai,S,3,100,1,288,288,288,1,48,12,133866.74,168.4402339
lstcstai,S,3,100,1,288,288,288,1,48,12,134250.78,107.3458504
lstcstai,S,3,100,1,192,192,192,1,48,6,44561.54,732.3278012
lstcstai,S,3,100,1,192,192,192,1,48,9,44676.96,107.5728516
lstcstai,S,3,100,1,192,192,192,1,48,8,44664.28,93.5514917
lstcstai,S,3,100,1,192,192,192,1,48,8,44668.74,82.95464062
lstcstai,S,3,100,1,192,192,192,1,48,7,44658.26,85.36809943
lstcstai,S,3,100,1,160,160,160,1,48,5,26920.08,1025.879171
lstcstai,S,3,100,1,160,160,160,1,48,7,26151.44,80.27880418
lstcstai,S,3,100,1,160,160,160,1,48,7,26108.48,51.04830653
lstcstai,S,3,100,1,160,160,160,1,48,7,26131.8,151.3542864
lstcstai,S,3,100,1,160,160,160,1,48,7,26074.92,51.76865461
lstcstai,S,3,100,1,350,350,350,1,48,12,248121.88,651.4678086
lstcstai,S,3,100,1,350,350,350,1,48,37,247891.22,457.1176343
lstcstai,S,3,100,1,350,350,350,1,48,14,247982.16,260.9266073
lstcstai,S,3,100,1,350,350,350,1,48,13,250126.98,3768.778728
lstcstai,S,3,100,1,350,350,350,1,48,14,249839.62,194.618179
lstcstai,S,3,100,1,96,96,96,1,48,3,11706.4,596.1210951
lstcstai,S,3,100,1,96,96,96,1,48,4,11628.76,46.95809195
lstcstai,S,3,100,1,96,96,96,1,48,4,11593.26,49.33550851
lstcstai,S,3,100,1,96,96,96,1,48,4,11623.76,51.98444383
lstcstai,S,3,100,1,96,96,96,1,48,5,11621.58,55.28004703
lstcstai,S,3,100,1,128,128,128,1,48,4,14045.44,645.7698401
lstcstai,S,3,100,1,128,128,128,1,48,5,14087.58,149.6450587
lstcstai,S,3,100,1,128,128,128,1,48,5,14351.46,44.84203831
lstcstai,S,3,100,1,128,128,128,1,48,5,14296.42,31.49481862
lstcstai,S,3,100,1,128,128,128,1,48,5,14285.94,25.58
lstcstai,S,3,100,1,150,150,150,1,48,5,27084.62,729.9992025
lstcstai,S,3,100,1,150,150,150,1,48,7,27006.2,72.33698915
lstcstai,S,3,100,1,150,150,150,1,48,6,27001.24,75.64193546
lstcstai,S,3,100,1,150,150,150,1,48,6,27089.36,370.4332469
lstcstai,S,3,100,1,150,150,150,1,48,7,27030.28,120.4337229
lstcstai,S,3,100,1,250,250,250,1,48,8,96324.32,418.3656984
lstcstai,S,3,100,1,250,250,250,1,48,11,97791.62,691.1056617
lstcstai,S,3,100,1,250,250,250,1,48,11,96755.08,86.51169632
lstcstai,S,3,100,1,250,250,250,1,48,10,97411.64,80.09613224
lstcstai,S,3,100,1,250,250,250,1,48,11,96914.7,122.2474949
lstcstai,S,3,100,1,300,300,300,1,48,9,156714.16,7443.779689
lstcstai,S,3,100,1,300,300,300,1,48,12,153153.6,159.721132
lstcstai,S,3,100,1,300,300,300,1,48,12,153320.74,104.5110157
lstcstai,S,3,100,1,300,300,300,1,48,11,153087.32,298.3270313
lstcstai,S,3,100,1,300,300,300,1,48,11,153324.3,207.6942224
lstcstai,S,3,100,1,600,600,600,1,48,20,2849363.38,170477.2237
lstcstai,S,3,100,1,600,600,600,1,48,24,2487484.74,522202.6237
lstcstai,S,3,100,1,600,600,600,1,48,24,2646640.58,384971.2129
lstcstai,S,3,100,1,600,600,600,1,48,23,2562327.44,267556.2888
lstcstai,S,3,100,1,600,600,600,1,48,25,2624178,450332.6295
lstcstai,S,3,100,1,800,800,800,1,48,28,6079506.82,1428818.176
lstcstai,S,3,100,1,800,800,800,1,48,38,6019431.94,1192176.256
lstcstai,S,3,100,1,800,800,800,1,48,30,8603784.02,807583.4947
lstcstai,S,3,100,1,800,800,800,1,48,29,8978723.38,199677.9645
lstcstai,S,3,100,1,800,800,800,1,48,29,6768630.26,1393887.848
lstcstai,S,3,100,1,200,200,200,1,48,6,50338,542.5342754
lstcstai,S,3,100,1,200,200,200,1,48,8,50691.54,156.2162872
lstcstai,S,3,100,1,200,200,200,1,48,7,50647.8,106.1448068
lstcstai,S,3,100,1,200,200,200,1,48,8,50671.6,122.3012674
lstcstai,S,3,100,1,200,200,200,1,48,8,50671.38,87.35534099
lstcstai,S,3,100,1,100,100,100,1,48,3,9429.88,516.4257406
lstcstai,S,3,100,1,100,100,100,1,48,4,9343.64,34.41439234
lstcstai,S,3,100,1,100,100,100,1,48,4,9359.88,41.53101973
lstcstai,S,3,100,1,100,100,100,1,48,4,9349.08,37.09115258
lstcstai,S,3,100,1,100,100,100,1,48,4,9348.52,41.30532169
lstcstai,S,3,100,1,450,450,450,1,48,16,480590.26,7012.497811
lstcstai,S,3,100,1,450,450,450,1,48,18,480051.36,4385.535469
lstcstai,S,3,100,1,450,450,450,1,48,19,420517.18,37175.28953
lstcstai,S,3,100,1,450,450,450,1,48,25,470983.32,1597.350675
lstcstai,S,3,100,1,450,450,450,1,48,19,483820.78,17392.05342
lstcstai,S,3,100,1,256,256,256,1,48,8,109861.38,670.4349003
lstcstai,S,3,100,1,256,256,256,1,48,11,110215.04,375.1611366
lstcstai,S,3,100,1,256,256,256,1,48,10,109705.88,136.7528632
lstcstai,S,3,100,1,256,256,256,1,48,10,109940,118.16937
lstcstai,S,3,100,1,256,256,256,1,48,11,109803.58,173.8238292
lstcstai,S,3,100,1,400,400,400,1,48,14,354773.5,757.082512
lstcstai,S,3,100,1,400,400,400,1,48,17,354146.88,766.4181271
lstcstai,S,3,100,1,400,400,400,1,48,18,354867.2,456.9242388
lstcstai,S,3,100,1,400,400,400,1,48,17,353953.8,440.1307533
lstcstai,S,3,100,1,400,400,400,1,48,18,355139.56,1148.490368
lstcstai,S,3,100,1,224,224,224,1,48,8,49114.04,428.4721676
lstcstai,S,3,100,1,224,224,224,1,48,8,49282.2,114.7834483
lstcstai,S,3,100,1,224,224,224,1,48,10,48679.44,71.45576534
lstcstai,S,3,100,1,224,224,224,1,48,11,49221.46,86.2373956
lstcstai,S,3,100,1,224,224,224,1,48,10,49169.1,81.14560986
lstcstai,S,3,100,1,550,550,550,1,48,19,1958257.04,102575.8157
lstcstai,S,3,100,1,550,550,550,1,48,24,1969629.42,22582.54754
lstcstai,S,3,100,1,550,550,550,1,48,24,1307831.28,148226.7988
lstcstai,S,3,100,1,550,550,550,1,48,23,1960496.16,6044.912805
lstcstai,S,3,100,1,550,550,550,1,48,23,1423840.92,109799.2012
lstcstai,D,3,100,1,64,64,64,1,10000,2,11949.54,852.8301639
lstcstai,D,3,100,1,64,64,64,1,10000,3,11808.56,56.19151537
lstcstai,D,3,100,1,64,64,64,1,10000,3,11851.78,36.09780603
lstcstai,D,3,100,1,64,64,64,1,10000,2,11815.76,50.16275909
lstcstai,D,3,100,1,64,64,64,1,10000,7,11824.98,42.98813325
lstcstai,D,3,100,1,500,500,500,1,10000,19,2826664.98,564644.7866
lstcstai,D,3,100,1,500,500,500,1,10000,22,3515143.24,419827.2797
lstcstai,D,3,100,1,500,500,500,1,10000,22,2697350.06,611723.8305
lstcstai,D,3,100,1,500,500,500,1,10000,22,2707289.34,723555.28
lstcstai,D,3,100,1,500,500,500,1,10000,22,3808844.52,114131.451
lstcstai,D,3,100,1,1000,1000,1000,1,10000,139,36262904.72,4401578.207
lstcstai,D,3,100,1,1000,1000,1000,1,10000,36,40750981.38,8121636.309
lstcstai,D,3,100,1,1000,1000,1000,1,10000,41,46662833.96,4098258.285
lstcstai,D,3,100,1,1000,1000,1000,1,10000,48,36193170.88,8737640.872
lstcstai,D,3,100,1,1000,1000,1000,1,10000,41,38925617.88,8227728.171
lstcstai,D,3,100,1,50,50,50,1,10000,2,6494.82,762.9614064
lstcstai,D,3,100,1,50,50,50,1,10000,3,6383.94,23.2459975
lstcstai,D,3,100,1,50,50,50,1,10000,4,6391.64,23.78971206
lstcstai,D,3,100,1,50,50,50,1,10000,5,6382.14,25.95689504
lstcstai,D,3,100,1,50,50,50,1,10000,6,6398.24,35.09675769
lstcstai,D,3,100,1,288,288,288,1,10000,11,320018.02,9681.880234
lstcstai,D,3,100,1,288,288,288,1,10000,13,313929.18,5344.168054
lstcstai,D,3,100,1,288,288,288,1,10000,12,313728.08,343.4659133
lstcstai,D,3,100,1,288,288,288,1,10000,13,314179.34,6807.506946
lstcstai,D,3,100,1,288,288,288,1,10000,11,315453.38,7383.107581
lstcstai,D,3,100,1,192,192,192,1,10000,7,118849.68,527.0320461
lstcstai,D,3,100,1,192,192,192,1,10000,9,119148.96,200.1964995
lstcstai,D,3,100,1,192,192,192,1,10000,9,118580.02,261.5384859
lstcstai,D,3,100,1,192,192,192,1,10000,9,119091.12,192.1145117
lstcstai,D,3,100,1,192,192,192,1,10000,9,118554.96,183.5214385
lstcstai,D,3,100,1,160,160,160,1,10000,7,59327.74,830.0753655
lstcstai,D,3,100,1,160,160,160,1,10000,7,59302.32,240.9961361
lstcstai,D,3,100,1,160,160,160,1,10000,6,59292.66,248.0460127
lstcstai,D,3,100,1,160,160,160,1,10000,7,59410.92,261.7480346
lstcstai,D,3,100,1,160,160,160,1,10000,6,59330.72,260.7282908
lstcstai,D,3,100,1,350,350,350,1,10000,13,583867.9,7204.355292
lstcstai,D,3,100,1,350,350,350,1,10000,16,573540.22,12602.06817
lstcstai,D,3,100,1,350,350,350,1,10000,17,610321.14,25314.19915
lstcstai,D,3,100,1,350,350,350,1,10000,16,582180.28,1301.88849
lstcstai,D,3,100,1,350,350,350,1,10000,16,584011.46,771.3256954
lstcstai,D,3,100,1,96,96,96,1,10000,3,25211.2,841.1498321
lstcstai,D,3,100,1,96,96,96,1,10000,4,25102.16,85.6028878
lstcstai,D,3,100,1,96,96,96,1,10000,5,25119.4,97.48045958
lstcstai,D,3,100,1,96,96,96,1,10000,5,25070.2,122.036388
lstcstai,D,3,100,1,96,96,96,1,10000,5,24910.44,89.01329339
lstcstai,D,3,100,1,128,128,128,1,10000,5,39967.26,846.5852304
lstcstai,D,3,100,1,128,128,128,1,10000,6,39828.58,196.7412605
lstcstai,D,3,100,1,128,128,128,1,10000,8,39902.84,185.2442021
lstcstai,D,3,100,1,128,128,128,1,10000,5,39810.9,223.2038754
lstcstai,D,3,100,1,128,128,128,1,10000,5,39846.9,158.1734807
lstcstai,D,3,100,1,150,150,150,1,10000,6,64774.36,779.6582267
lstcstai,D,3,100,1,150,150,150,1,10000,6,64544.88,359.4229063
lstcstai,D,3,100,1,150,150,150,1,10000,7,63877.36,353.067572
lstcstai,D,3,100,1,150,150,150,1,10000,8,63793.06,194.9982985
lstcstai,D,3,100,1,150,150,150,1,10000,8,63809.7,287.1343414
lstcstai,D,3,100,1,250,250,250,1,10000,10,233401.9,585.9555359
lstcstai,D,3,100,1,250,250,250,1,10000,11,235081.52,677.273807
lstcstai,D,3,100,1,250,250,250,1,10000,13,232745.16,509.4462625
lstcstai,D,3,100,1,250,250,250,1,10000,40,235004.52,1217.24532
lstcstai,D,3,100,1,250,250,250,1,10000,11,235309.82,391.4375398
lstcstai,D,3,100,1,300,300,300,1,10000,12,345025.36,8190.121061
lstcstai,D,3,100,1,300,300,300,1,10000,14,344759.62,515.019141
lstcstai,D,3,100,1,300,300,300,1,10000,14,343590.96,1603.629944
lstcstai,D,3,100,1,300,300,300,1,10000,14,344920.12,366.7914197
lstcstai,D,3,100,1,300,300,300,1,10000,14,343365.18,4450.440107
lstcstai,D,3,100,1,600,600,600,1,10000,22,5171109.54,1191401.572
lstcstai,D,3,100,1,600,600,600,1,10000,27,5406922.64,924162.1864
lstcstai,D,3,100,1,600,600,600,1,10000,26,7946292.76,621122.7057
lstcstai,D,3,100,1,600,600,600,1,10000,25,5739536.96,1591954.551
lstcstai,D,3,100,1,600,600,600,1,10000,27,8634358.4,172180.4629
lstcstai,D,3,100,1,800,800,800,1,10000,74,17948453.12,2210576.869
lstcstai,D,3,100,1,800,800,800,1,10000,33,19277763.04,5349395.621
lstcstai,D,3,100,1,800,800,800,1,10000,33,22704379.1,3951511.062
lstcstai,D,3,100,1,800,800,800,1,10000,41,22847534,3939978.66
lstcstai,D,3,100,1,800,800,800,1,10000,31,21686166.24,4282484.486
lstcstai,D,3,100,1,200,200,200,1,10000,7,123601.92,1242.011447
lstcstai,D,3,100,1,200,200,200,1,10000,9,121438.08,199.9586797
lstcstai,D,3,100,1,200,200,200,1,10000,10,122442.88,378.8384162
lstcstai,D,3,100,1,200,200,200,1,10000,10,121906.82,218.7131171
lstcstai,D,3,100,1,200,200,200,1,10000,9,122046.98,203.8495023
lstcstai,D,3,100,1,100,100,100,1,10000,4,29509.9,692.3888864
lstcstai,D,3,100,1,100,100,100,1,10000,4,29144.74,128.8480982
lstcstai,D,3,100,1,100,100,100,1,10000,4,29044.42,71.49743772
lstcstai,D,3,100,1,100,100,100,1,10000,5,29038.28,82.44659847
lstcstai,D,3,100,1,100,100,100,1,10000,4,29053.36,77.59297906
lstcstai,D,3,100,1,450,450,450,1,10000,17,2175315.8,324750.1088
lstcstai,D,3,100,1,450,450,450,1,10000,21,1871761.6,576689.6842
lstcstai,D,3,100,1,450,450,450,1,10000,20,2403106.66,362503.8671
lstcstai,D,3,100,1,450,450,450,1,10000,42,2541004.42,4901.208113
lstcstai,D,3,100,1,450,450,450,1,10000,22,2384111.6,256613.5028
lstcstai,D,3,100,1,256,256,256,1,10000,9,302992.66,1083.061653
lstcstai,D,3,100,1,256,256,256,1,10000,12,301540.72,1604.798418
lstcstai,D,3,100,1,256,256,256,1,10000,12,302385.96,782.43098
lstcstai,D,3,100,1,256,256,256,1,10000,12,301361.52,775.3579622
lstcstai,D,3,100,1,256,256,256,1,10000,12,301698.56,1394.938582
lstcstai,D,3,100,1,400,400,400,1,10000,15,1328601.86,30743.95888
lstcstai,D,3,100,1,400,400,400,1,10000,17,1007777.02,135369.3811
lstcstai,D,3,100,1,400,400,400,1,10000,19,1275180.24,57522.72163
lstcstai,D,3,100,1,400,400,400,1,10000,19,1296272.16,2916.331369
lstcstai,D,3,100,1,400,400,400,1,10000,19,1277211.86,126132.1667
lstcstai,D,3,100,1,224,224,224,1,10000,8,134755.78,2058.126617
lstcstai,D,3,100,1,224,224,224,1,10000,11,134718.44,3960.345163
lstcstai,D,3,100,1,224,224,224,1,10000,11,131918.64,1742.907373
lstcstai,D,3,100,1,224,224,224,1,10000,11,131215.86,496.3069619
lstcstai,D,3,100,1,224,224,224,1,10000,11,131036.44,321.2142064
lstcstai,D,3,100,1,550,550,550,1,10000,21,4041521.12,873250.9923
lstcstai,D,3,100,1,550,550,550,1,10000,23,4095966.6,993618.7181
lstcstai,D,3,100,1,550,550,550,1,10000,24,6200024.88,95167.50134
lstcstai,D,3,100,1,550,550,550,1,10000,23,5994242.96,108336.8709
lstcstai,D,3,100,1,550,550,550,1,10000,24,6175949.34,151638.7813
lstcstai,D,3,100,1,64,64,64,1,16,5,9326.82,1172.040113
lstcstai,D,3,100,1,64,64,64,1,16,3,9163.6,44.06540593
lstcstai,D,3,100,1,64,64,64,1,16,2,9190.36,37.45437758
lstcstai,D,3,100,1,64,64,64,1,16,2,9170.36,69.22593734
lstcstai,D,3,100,1,64,64,64,1,16,5,9166.54,43.43602652
lstcstai,D,3,100,1,500,500,500,1,16,19,2526276.08,576873.4966
lstcstai,D,3,100,1,500,500,500,1,16,22,3399399.92,223856.0235
lstcstai,D,3,100,1,500,500,500,1,16,21,3216436.72,429113.5105
lstcstai,D,3,100,1,500,500,500,1,16,23,2596535.14,754286.213
lstcstai,D,3,100,1,500,500,500,1,16,23,3608942.56,16083.60354
lstcstai,D,3,100,1,1000,1000,1000,1,16,76,21374626.62,2627418.978
lstcstai,D,3,100,1,1000,1000,1000,1,16,36,23521483.74,5583900.666
lstcstai,D,3,100,1,1000,1000,1000,1,16,42,29053006.68,6820521.893
lstcstai,D,3,100,1,1000,1000,1000,1,16,41,33594135.58,1253692.642
lstcstai,D,3,100,1,1000,1000,1000,1,16,42,33803914.28,450596.6643
lstcstai,D,3,100,1,50,50,50,1,16,2,5393.9,832.4186507
lstcstai,D,3,100,1,50,50,50,1,16,6,5285.42,82.51426301
lstcstai,D,3,100,1,50,50,50,1,16,5,5284.5,93.94684667
lstcstai,D,3,100,1,50,50,50,1,16,6,5365.82,77.90113991
lstcstai,D,3,100,1,50,50,50,1,16,6,5316.54,84.23163539
lstcstai,D,3,100,1,288,288,288,1,16,11,270508.22,5436.983643
lstcstai,D,3,100,1,288,288,288,1,16,13,269379.9,377.0520521
lstcstai,D,3,100,1,288,288,288,1,16,11,268341.56,752.0001372
lstcstai,D,3,100,1,288,288,288,1,16,13,269649.14,1288.109685
lstcstai,D,3,100,1,288,288,288,1,16,11,268346.38,331.4963584
lstcstai,D,3,100,1,192,192,192,1,16,7,84031.72,856.5776565
lstcstai,D,3,100,1,192,192,192,1,16,10,83834.76,825.8449385
lstcstai,D,3,100,1,192,192,192,1,16,25,83758.86,244.2869632
lstcstai,D,3,100,1,192,192,192,1,16,9,83481.88,196.703395
lstcstai,D,3,100,1,192,192,192,1,16,9,89899.66,5614.651336
lstcstai,D,3,100,1,160,160,160,1,16,6,42122.42,894.9805381
lstcstai,D,3,100,1,160,160,160,1,16,7,42516.96,183.6224344
lstcstai,D,3,100,1,160,160,160,1,16,6,43197.9,1277.799785
lstcstai,D,3,100,1,160,160,160,1,16,7,43602.94,812.5025639
lstcstai,D,3,100,1,160,160,160,1,16,6,42477.44,204.8996008
lstcstai,D,3,100,1,350,350,350,1,16,14,528425.3,21520.65407
lstcstai,D,3,100,1,350,350,350,1,16,18,517335.52,2069.659936
lstcstai,D,3,100,1,350,350,350,1,16,19,521464.82,3312.448102
lstcstai,D,3,100,1,350,350,350,1,16,17,516970.86,368.0355966
lstcstai,D,3,100,1,350,350,350,1,16,16,449373.28,42814.42242
lstcstai,D,3,100,1,96,96,96,1,16,4,14064.22,948.7386002
lstcstai,D,3,100,1,96,96,96,1,16,4,13935.6,86.47011044
lstcstai,D,3,100,1,96,96,96,1,16,4,13986.42,77.35866855
lstcstai,D,3,100,1,96,96,96,1,16,5,14118.32,69.96125785
lstcstai,D,3,100,1,96,96,96,1,16,5,14115.98,77.99679224
lstcstai,D,3,100,1,128,128,128,1,16,5,30925.12,895.4914548
lstcstai,D,3,100,1,128,128,128,1,16,6,31385.52,176.1219169
lstcstai,D,3,100,1,128,128,128,1,16,6,31451.2,141.7290373
lstcstai,D,3,100,1,128,128,128,1,16,5,31420.04,111.5698812
lstcstai,D,3,100,1,128,128,128,1,16,5,31418.56,143.6592023
lstcstai,D,3,100,1,150,150,150,1,16,7,43672.64,839.163268
lstcstai,D,3,100,1,150,150,150,1,16,6,43745.68,191.2483663
lstcstai,D,3,100,1,150,150,150,1,16,7,43750.22,167.8403158
lstcstai,D,3,100,1,150,150,150,1,16,6,43692.76,169.6118581
lstcstai,D,3,100,1,150,150,150,1,16,6,43765.84,175.5367039
lstcstai,D,3,100,1,250,250,250,1,16,9,185488.1,1971.969434
lstcstai,D,3,100,1,250,250,250,1,16,12,186240.84,179.8847809
lstcstai,D,3,100,1,250,250,250,1,16,12,185394.56,694.5162679
lstcstai,D,3,100,1,250,250,250,1,16,12,187328.08,7740.473386
lstcstai,D,3,100,1,250,250,250,1,16,10,184909.16,204.9548594
lstcstai,D,3,100,1,300,300,300,1,16,12,303662,1625.10871
lstcstai,D,3,100,1,300,300,300,1,16,15,303635.1,553.2982288
lstcstai,D,3,100,1,300,300,300,1,16,14,303790.5,449.584219
lstcstai,D,3,100,1,300,300,300,1,16,13,303750.46,855.4397749
lstcstai,D,3,100,1,300,300,300,1,16,14,303995.14,894.2227018
lstcstai,D,3,100,1,600,600,600,1,16,22,4444333.48,767781.8924
lstcstai,D,3,100,1,600,600,600,1,16,27,4733293.14,1002355.039
lstcstai,D,3,100,1,600,600,600,1,16,26,4799150.2,1504801.9
lstcstai,D,3,100,1,600,600,600,1,16,24,6939563.54,163132.6346
lstcstai,D,3,100,1,600,600,600,1,16,25,6908846.42,168584.612
lstcstai,D,3,100,1,800,800,800,1,16,53,12603880.2,1825450.125
lstcstai,D,3,100,1,800,800,800,1,16,31,11827101.54,1787460.695
lstcstai,D,3,100,1,800,800,800,1,16,35,13294648.9,3346640.709
lstcstai,D,3,100,1,800,800,800,1,16,31,16862682,3868127.571
lstcstai,D,3,100,1,800,800,800,1,16,32,18955374.9,201270.979
lstcstai,D,3,100,1,200,200,200,1,16,7,89495.5,1057.761093
