algorithm,precision,dims,iterations,s,nx,ny,nz,substrate_step,x_tile_size,init_time,time,std_dev
lstcsta,S,3,100,1,350,350,350,1,32,13,1105118.54,5036.508291
lstcsta,S,3,100,1,350,350,350,1,32,21,1107762.08,102127.4394
lstcsta,S,3,100,1,350,350,350,1,32,20,1000173.06,10225.99363
lstcsta,S,3,100,1,350,350,350,1,32,20,1117550.84,10370.39722
lstcsta,S,3,100,1,350,350,350,1,32,20,950994.66,207152.7413
lstcsta,S,3,100,1,96,96,96,1,32,4,15061.06,1345.989917
lstcsta,S,3,100,1,96,96,96,1,32,6,14989.76,122.1084043
lstcsta,S,3,100,1,96,96,96,1,32,4,15634.6,424.7251817
lstcsta,S,3,100,1,96,96,96,1,32,5,15042.18,45.70675661
lstcsta,S,3,100,1,96,96,96,1,32,6,15053.82,36.91920368
lstcsta,S,3,100,1,128,128,128,1,32,5,28177.74,631.7205968
lstcsta,S,3,100,1,128,128,128,1,32,8,28450.72,210.8626131
lstcsta,S,3,100,1,128,128,128,1,32,7,28480.74,72.99912602
lstcsta,S,3,100,1,128,128,128,1,32,6,28471.08,79.18228085
lstcsta,S,3,100,1,128,128,128,1,32,7,28472.88,68.83477028
lstcsta,S,3,100,1,150,150,150,1,32,6,45647,1201.107705
lstcsta,S,3,100,1,150,150,150,1,32,8,46543.88,114.3271866
lstcsta,S,3,100,1,150,150,150,1,32,8,46383.96,240.4321909
lstcsta,S,3,100,1,150,150,150,1,32,7,46551.48,197.424035
lstcsta,S,3,100,1,150,150,150,1,32,7,46479.7,152.404101
lstcsta,S,3,100,1,250,250,250,1,32,10,432344.56,865.5985943
lstcsta,S,3,100,1,250,250,250,1,32,12,446045.68,6177.648981
lstcsta,S,3,100,1,250,250,250,1,32,13,442867.62,1174.964678
lstcsta,S,3,100,1,250,250,250,1,32,13,447159.02,504.6744491
lstcsta,S,3,100,1,250,250,250,1,32,12,429079.64,57459.87812
lstcsta,S,3,100,1,300,300,300,1,32,12,658128.68,8051.969296
lstcsta,S,3,100,1,300,300,300,1,32,18,645526.26,7624.735746
lstcsta,S,3,100,1,300,300,300,1,32,16,639763.2,551.8465366
lstcsta,S,3,100,1,300,300,300,1,32,17,563431.46,63999.13439
lstcsta,S,3,100,1,300,300,300,1,32,19,636394.7,756.2311353
lstcsta,S,3,100,1,600,600,600,1,32,23,3378463.92,1573439.578
lstcsta,S,3,100,1,600,600,600,1,32,28,3878042.1,1251092.785
lstcsta,S,3,100,1,600,600,600,1,32,29,4961480.58,1074185.375
lstcsta,S,3,100,1,600,600,600,1,32,28,5599408.5,170577.237
lstcsta,S,3,100,1,600,600,600,1,32,44,4028012.02,744214.514
lstcsta,S,3,100,1,800,800,800,1,32,30,6912143.48,2131324.911
lstcsta,S,3,100,1,800,800,800,1,32,53,7417330.5,3360874.696
lstcsta,S,3,100,1,800,800,800,1,32,51,9101668.54,2847236.621
lstcsta,S,3,100,1,800,800,800,1,32,42,8877825.32,2616537.427
lstcsta,S,3,100,1,800,800,800,1,32,36,12910143.72,2045995.922
lstcsta,S,3,100,1,200,200,200,1,32,8,95170.98,1591.802934
lstcsta,S,3,100,1,200,200,200,1,32,11,95173.84,233.6847757
lstcsta,S,3,100,1,200,200,200,1,32,10,94788.9,125.8118039
lstcsta,S,3,100,1,200,200,200,1,32,10,94973.56,225.2064084
lstcsta,S,3,100,1,200,200,200,1,32,10,94767.68,243.8877151
lstcsta,S,3,100,1,100,100,100,1,32,5,17290.02,326.2530607
lstcsta,S,3,100,1,100,100,100,1,32,7,17183.42,36.84458712
lstcsta,S,3,100,1,100,100,100,1,32,6,17189.58,391.0876674
lstcsta,S,3,100,1,100,100,100,1,32,6,16514.66,87.3415388
lstcsta,S,3,100,1,100,100,100,1,32,6,16788.1,244.8934666
lstcsta,S,3,100,1,450,450,450,1,32,17,1932357.72,1084811.052
lstcsta,S,3,100,1,450,450,450,1,32,26,1943554.76,852823.2793
lstcsta,S,3,100,1,450,450,450,1,32,28,1519155.48,1017848.317
lstcsta,S,3,100,1,450,450,450,1,32,27,1640749.92,1036055.612
lstcsta,S,3,100,1,450,450,450,1,32,29,2617418.44,317158.2574
lstcsta,S,3,100,1,256,256,256,1,32,10,459228.32,4587.217695
lstcsta,S,3,100,1,256,256,256,1,32,15,462966.06,3594.184305
lstcsta,S,3,100,1,256,256,256,1,32,15,465233.68,599.899773
lstcsta,S,3,100,1,256,256,256,1,32,15,460884.22,1159.157509
lstcsta,S,3,100,1,256,256,256,1,32,15,442091.92,37977.92935
lstcsta,S,3,100,1,400,400,400,1,32,17,1820882.96,248132.8237
lstcsta,S,3,100,1,400,400,400,1,32,20,1779224.6,362958.4897
lstcsta,S,3,100,1,400,400,400,1,32,21,1851428.22,188000.4541
lstcsta,S,3,100,1,400,400,400,1,32,19,1846126.52,275588.4313
lstcsta,S,3,100,1,400,400,400,1,32,20,1928818.4,50623.69517
lstcsta,S,3,100,1,224,224,224,1,32,9,235305.1,3016.275016
lstcsta,S,3,100,1,224,224,224,1,32,13,239842.68,1354.420148
lstcsta,S,3,100,1,224,224,224,1,32,21,237993.4,405.079054
lstcsta,S,3,100,1,224,224,224,1,32,15,239487.36,341.5968243
lstcsta,S,3,100,1,224,224,224,1,32,12,237912.16,362.1442453
lstcsta,S,3,100,1,550,550,550,1,32,20,2449212.84,1548616.015
lstcsta,S,3,100,1,550,550,550,1,32,32,2627261.54,1119730.858
lstcsta,S,3,100,1,550,550,550,1,32,25,5162070.52,53986.31063
lstcsta,S,3,100,1,550,550,550,1,32,27,1453073.66,473340.3028
lstcsta,S,3,100,1,550,550,550,1,32,26,4462898.54,668186.3163
lstcsta,S,3,100,1,64,64,64,1,48,2,7277.66,566.321591
lstcsta,S,3,100,1,64,64,64,1,48,4,7041.66,76.07801522
lstcsta,S,3,100,1,64,64,64,1,48,10,6986.78,32.27772607
lstcsta,S,3,100,1,64,64,64,1,48,7,6978.18,37.07003642
lstcsta,S,3,100,1,64,64,64,1,48,5,6975.32,33.90306181
lstcsta,S,3,100,1,500,500,500,1,48,20,3083023.4,1472649.453
lstcsta,S,3,100,1,500,500,500,1,48,22,1919688,1168920.993
lstcsta,S,3,100,1,500,500,500,1,48,23,4761433.1,201549.8787
lstcsta,S,3,100,1,500,500,500,1,48,23,2336200.84,602134.5894
lstcsta,S,3,100,1,500,500,500,1,48,26,4809162.68,140339.9164
lstcsta,S,3,100,1,1000,1000,1000,1,48,37,10743133.88,3423427.425
lstcsta,S,3,100,1,1000,1000,1000,1,48,42,13592333.78,7086101.698
lstcsta,S,3,100,1,1000,1000,1000,1,48,45,16765907.76,7347600.836
lstcsta,S,3,100,1,1000,1000,1000,1,48,40,16748257.12,8611689.994
lstcsta,S,3,100,1,1000,1000,1000,1,48,40,23710623.2,4041088.417
lstcsta,S,3,100,1,50,50,50,1,48,2,5113.74,566.571754
lstcsta,S,3,100,1,50,50,50,1,48,2,4994.4,52.71925644
lstcsta,S,3,100,1,50,50,50,1,48,2,4981.44,20.68541515
lstcsta,S,3,100,1,50,50,50,1,48,2,4984.9,25.96940508
lstcsta,S,3,100,1,50,50,50,1,48,2,4992.4,21.55087005
lstcsta,S,3,100,1,288,288,288,1,48,11,660788.28,957.5663119
lstcsta,S,3,100,1,288,288,288,1,48,14,660569.06,467.7559795
lstcsta,S,3,100,1,288,288,288,1,48,15,665913.2,9345.688272
lstcsta,S,3,100,1,288,288,288,1,48,14,473576.56,128557.3326
lstcsta,S,3,100,1,288,288,288,1,48,17,678534.1,1143.037082
lstcsta,S,3,100,1,192,192,192,1,48,8,99013.22,4243.837501
lstcsta,S,3,100,1,192,192,192,1,48,9,96315.64,309.0403702
lstcsta,S,3,100,1,192,192,192,1,48,10,96386.28,144.4358737
lstcsta,S,3,100,1,192,192,192,1,48,10,96326.84,137.1412936
lstcsta,S,3,100,1,192,192,192,1,48,53,96359.66,172.3187291
lstcsta,S,3,100,1,160,160,160,1,48,7,44018.28,1758.290659
lstcsta,S,3,100,1,160,160,160,1,48,8,43590.4,958.9897184
lstcsta,S,3,100,1,160,160,160,1,48,8,42815.66,895.1359363
lstcsta,S,3,100,1,160,160,160,1,48,8,42229.02,159.8989043
lstcsta,S,3,100,1,160,160,160,1,48,8,42602.24,677.206632
lstcsta,S,3,100,1,350,350,350,1,48,14,1353869.32,61350.88807
lstcsta,S,3,100,1,350,350,350,1,48,18,1192349.22,251635.6292
lstcsta,S,3,100,1,350,350,350,1,48,19,1372415.56,56051.22013
lstcsta,S,3,100,1,350,350,350,1,48,20,1157554.38,371717.543
lstcsta,S,3,100,1,350,350,350,1,48,19,1260375.96,83118.18563
lstcsta,S,3,100,1,96,96,96,1,48,4,15205.24,665.6319572
lstcsta,S,3,100,1,96,96,96,1,48,4,14995.58,78.6417421
lstcsta,S,3,100,1,96,96,96,1,48,10,15149.56,245.5382789
lstcsta,S,3,100,1,96,96,96,1,48,7,15003.34,35.5823608
lstcsta,S,3,100,1,96,96,96,1,48,6,15014.48,41.61501652
lstcsta,S,3,100,1,128,128,128,1,48,5,33215.94,711.2469166
lstcsta,S,3,100,1,128,128,128,1,48,8,32562.82,47.65152254
lstcsta,S,3,100,1,128,128,128,1,48,7,32450.86,53.22744029
lstcsta,S,3,100,1,128,128,128,1,48,7,32780.98,356.6636786
lstcsta,S,3,100,1,128,128,128,1,48,11,32507.78,260.7158062
lstcsta,S,3,100,1,150,150,150,1,48,6,45477.52,491.9717976
lstcsta,S,3,100,1,150,150,150,1,48,8,45468.3,333.9891166
lstcsta,S,3,100,1,150,150,150,1,48,9,45387.36,141.8012355
lstcsta,S,3,100,1,150,150,150,1,48,8,43953.94,871.6306422
lstcsta,S,3,100,1,150,150,150,1,48,8,43313.62,104.2759589
lstcsta,S,3,100,1,250,250,250,1,48,10,435853.74,5282.387611
lstcsta,S,3,100,1,250,250,250,1,48,13,442808.18,4470.634745
lstcsta,S,3,100,1,250,250,250,1,48,13,446394.16,498.9822586
lstcsta,S,3,100,1,250,250,250,1,48,13,440436.48,645.0236969
lstcsta,S,3,100,1,250,250,250,1,48,14,435234.1,51973.88585
lstcsta,S,3,100,1,300,300,300,1,48,12,716830.34,1341.097992
lstcsta,S,3,100,1,300,300,300,1,48,17,716410.28,361.6944036
lstcsta,S,3,100,1,300,300,300,1,48,17,716754.18,4440.695323
lstcsta,S,3,100,1,300,300,300,1,48,17,665918.66,13827.60875
lstcsta,S,3,100,1,300,300,300,1,48,16,725226.16,2761.839462
lstcsta,S,3,100,1,600,600,600,1,48,23,3122793.3,1816786.768
lstcsta,S,3,100,1,600,600,600,1,48,25,3637568.42,904153.7783
lstcsta,S,3,100,1,600,600,600,1,48,30,7367417.84,1423146.429
lstcsta,S,3,100,1,600,600,600,1,48,25,6569560.74,170638.5057
lstcsta,S,3,100,1,600,600,600,1,48,29,7924897.86,276171.7906
lstcsta,S,3,100,1,800,800,800,1,48,171,6870781.04,1977959.949
lstcsta,S,3,100,1,800,800,800,1,48,49,6421119.16,2666325.052
lstcsta,S,3,100,1,800,800,800,1,48,41,7808560.66,4228738.663
lstcsta,S,3,100,1,800,800,800,1,48,52,10298406.82,3444240.775
lstcsta,S,3,100,1,800,800,800,1,48,42,10746829.8,3688970.917
lstcsta,S,3,100,1,200,200,200,1,48,8,75893.74,1638.537809
lstcsta,S,3,100,1,200,200,200,1,48,12,75515.3,382.2901647
lstcsta,S,3,100,1,200,200,200,1,48,11,75719.54,475.382802
lstcsta,S,3,100,1,200,200,200,1,48,11,75757,349.6748776
lstcsta,S,3,100,1,200,200,200,1,48,10,75830.06,542.7559824
lstcsta,S,3,100,1,100,100,100,1,48,4,17846.68,1452.571409
lstcsta,S,3,100,1,100,100,100,1,48,6,17496.12,88.68137121
lstcsta,S,3,100,1,100,100,100,1,48,6,16727.98,466.1311614
lstcsta,S,3,100,1,100,100,100,1,48,7,16432.48,71.33449096
lstcsta,S,3,100,1,100,100,100,1,48,5,16484.44,69.5503156
lstcsta,S,3,100,1,450,450,450,1,48,59,2684502.52,410425.2933
lstcsta,S,3,100,1,450,450,450,1,48,22,1227189.48,901015.1477
lstcsta,S,3,100,1,450,450,450,1,48,26,1982731.6,1152399.542
lstcsta,S,3,100,1,450,450,450,1,48,23,3113807.48,34324.45735
lstcsta,S,3,100,1,450,450,450,1,48,24,3149809.34,34502.8888
lstcsta,S,3,100,1,256,256,256,1,48,11,476377.96,5334.231472
lstcsta,S,3,100,1,256,256,256,1,48,14,473042.42,327.3413564
lstcsta,S,3,100,1,256,256,256,1,48,13,481002.12,2211.966913
lstcsta,S,3,100,1,256,256,256,1,48,56,472784.88,352.1809558
lstcsta,S,3,100,1,256,256,256,1,48,15,468698.36,15651.72928
lstcsta,S,3,100,1,400,400,400,1,48,15,1976284.6,288266.7341
lstcsta,S,3,100,1,400,400,400,1,48,19,1856483.2,618509.9744
lstcsta,S,3,100,1,400,400,400,1,48,19,1846835.88,657661.9533
lstcsta,S,3,100,1,400,400,400,1,48,20,1991254.84,356460.1107
lstcsta,S,3,100,1,400,400,400,1,48,20,2104647.2,42270.08084
lstcsta,S,3,100,1,224,224,224,1,48,9,266365.36,6657.988587
lstcsta,S,3,100,1,224,224,224,1,48,11,263135.6,781.3816225
lstcsta,S,3,100,1,224,224,224,1,48,16,261811.22,803.2590688
lstcsta,S,3,100,1,224,224,224,1,48,14,260948.36,478.9233241
lstcsta,S,3,100,1,224,224,224,1,48,10,264502.84,2353.968355
lstcsta,S,3,100,1,550,550,550,1,48,20,3508597.4,1153616.321
lstcsta,S,3,100,1,550,550,550,1,48,27,1810876.76,866581.1757
lstcsta,S,3,100,1,550,550,550,1,48,23,1915701.2,501316.5433
lstcsta,S,3,100,1,550,550,550,1,48,23,4749981.3,430935.3071
lstcsta,S,3,100,1,550,550,550,1,48,27,4776457.36,608649.1397
lstcsta,D,3,100,1,64,64,64,1,10000,2,10000.06,2809.852675
lstcsta,D,3,100,1,64,64,64,1,10000,4,9559.04,60.26739085
lstcsta,D,3,100,1,64,64,64,1,10000,4,9558.96,35.57974705
lstcsta,D,3,100,1,64,64,64,1,10000,4,9563.22,35.54844019
lstcsta,D,3,100,1,64,64,64,1,10000,4,9612.46,38.11100104
lstcsta,D,3,100,1,500,500,500,1,10000,22,3814229.88,1699148.821
lstcsta,D,3,100,1,500,500,500,1,10000,33,4683560.18,1243241.06
lstcsta,D,3,100,1,500,500,500,1,10000,30,5972164.78,1798865.117
lstcsta,D,3,100,1,500,500,500,1,10000,26,6428293.42,2417036.339
lstcsta,D,3,100,1,500,500,500,1,10000,26,8207871.86,87520.49568
lstcsta,D,3,100,1,1000,1000,1000,1,10000,63,21748263.5,3968627.572
lstcsta,D,3,100,1,1000,1000,1000,1,10000,57,28715002.56,5717635.328
lstcsta,D,3,100,1,1000,1000,1000,1,10000,88,33986158.28,19451266.74
lstcsta,D,3,100,1,1000,1000,1000,1,10000,52,38837326.44,6527467.09
lstcsta,D,3,100,1,1000,1000,1000,1,10000,90,41107793.26,13165524.54
lstcsta,D,3,100,1,50,50,50,1,10000,2,6851.36,519.2405131
lstcsta,D,3,100,1,50,50,50,1,10000,4,6708.74,35.21238986
lstcsta,D,3,100,1,50,50,50,1,10000,2,6720.78,33.85102066
lstcsta,D,3,100,1,50,50,50,1,10000,3,6711.56,46.15805888
lstcsta,D,3,100,1,50,50,50,1,10000,3,6724.94,28.95473018
lstcsta,D,3,100,1,288,288,288,1,10000,14,1749421.02,34293.07105
lstcsta,D,3,100,1,288,288,288,1,10000,19,901985.92,516816.3933
lstcsta,D,3,100,1,288,288,288,1,10000,19,1721184.46,41348.40176
lstcsta,D,3,100,1,288,288,288,1,10000,19,1221184.52,603662.0818
lstcsta,D,3,100,1,288,288,288,1,10000,21,1745402.76,33698.68536
lstcsta,D,3,100,1,192,192,192,1,10000,8,455888.98,2884.283602
lstcsta,D,3,100,1,192,192,192,1,10000,13,453778.6,241.5461033
lstcsta,D,3,100,1,192,192,192,1,10000,12,453950.56,813.9805934
lstcsta,D,3,100,1,192,192,192,1,10000,12,453716.8,1352.684235
lstcsta,D,3,100,1,192,192,192,1,10000,12,409766.9,94040.02119
lstcsta,D,3,100,1,160,160,160,1,10000,8,268934.88,1929.338007
lstcsta,D,3,100,1,160,160,160,1,10000,12,267725.32,958.20577
lstcsta,D,3,100,1,160,160,160,1,10000,11,268769.66,6691.344602
lstcsta,D,3,100,1,160,160,160,1,10000,11,265166.96,2903.164831
lstcsta,D,3,100,1,160,160,160,1,10000,11,268520.98,4907.966424
lstcsta,D,3,100,1,350,350,350,1,10000,14,2038905.82,1155887.705
lstcsta,D,3,100,1,350,350,350,1,10000,23,1975028.52,1113823.181
lstcsta,D,3,100,1,350,350,350,1,10000,22,2514255.58,708290.515
lstcsta,D,3,100,1,350,350,350,1,10000,23,1885097.82,627220.6986
lstcsta,D,3,100,1,350,350,350,1,10000,23,1246513.92,865074.1962
lstcsta,D,3,100,1,96,96,96,1,10000,4,32118.54,666.6609396
lstcsta,D,3,100,1,96,96,96,1,10000,6,31877.14,147.5405043
lstcsta,D,3,100,1,96,96,96,1,10000,6,31970.62,81.18026607
lstcsta,D,3,100,1,96,96,96,1,10000,6,32022.88,285.6779053
lstcsta,D,3,100,1,96,96,96,1,10000,6,32105.94,134.139839
lstcsta,D,3,100,1,128,128,128,1,10000,6,64714.9,1413.80794
lstcsta,D,3,100,1,128,128,128,1,10000,11,65585,90.73213323
lstcsta,D,3,100,1,128,128,128,1,10000,9,65619.08,49.79752604
lstcsta,D,3,100,1,128,128,128,1,10000,10,65605.66,62.86035635
lstcsta,D,3,100,1,128,128,128,1,10000,9,65615.3,70.13765037
lstcsta,D,3,100,1,150,150,150,1,10000,10,119959.98,3945.556313
lstcsta,D,3,100,1,150,150,150,1,10000,12,115860.26,4384.940532
lstcsta,D,3,100,1,150,150,150,1,10000,14,116720.44,1453.685484
lstcsta,D,3,100,1,150,150,150,1,10000,16,116101.34,289.6102629
lstcsta,D,3,100,1,150,150,150,1,10000,11,116274.26,346.4799452
lstcsta,D,3,100,1,250,250,250,1,10000,11,1059173.2,16701.39388
lstcsta,D,3,100,1,250,250,250,1,10000,26,1056353.72,9776.828496
lstcsta,D,3,100,1,250,250,250,1,10000,17,486062.8,164544.1718
lstcsta,D,3,100,1,250,250,250,1,10000,17,1071206.6,4771.830395
lstcsta,D,3,100,1,250,250,250,1,10000,16,1070179.16,18712.26978
lstcsta,D,3,100,1,300,300,300,1,10000,12,2027389.52,22853.22156
lstcsta,D,3,100,1,300,300,300,1,10000,16,962079.6,337582.4057
lstcsta,D,3,100,1,300,300,300,1,10000,22,1904592.06,35813.623
lstcsta,D,3,100,1,300,300,300,1,10000,21,1017889.44,611322.1067
lstcsta,D,3,100,1,300,300,300,1,10000,21,1912257.06,47859.09283
lstcsta,D,3,100,1,600,600,600,1,10000,24,6081456.9,2338602.057
lstcsta,D,3,100,1,600,600,600,1,10000,32,6638590.52,2918414.663
lstcsta,D,3,100,1,600,600,600,1,10000,27,10052328.36,3421658.422
lstcsta,D,3,100,1,600,600,600,1,10000,43,11492118.02,3818548.539
lstcsta,D,3,100,1,600,600,600,1,10000,32,12285267.04,2162338.803
lstcsta,D,3,100,1,800,800,800,1,10000,51,12561474.14,3360914.072
lstcsta,D,3,100,1,800,800,800,1,10000,45,22808100.48,7223738.449
lstcsta,D,3,100,1,800,800,800,1,10000,40,26837225.6,10750657.62
lstcsta,D,3,100,1,800,800,800,1,10000,49,27731543.62,2221196.827
lstcsta,D,3,100,1,800,800,800,1,10000,51,21918279.42,3029004.93
lstcsta,D,3,100,1,200,200,200,1,10000,9,550804.76,5061.955447
lstcsta,D,3,100,1,200,200,200,1,10000,15,555976.66,1296.674803
lstcsta,D,3,100,1,200,200,200,1,10000,14,554317.1,611.4505131
lstcsta,D,3,100,1,200,200,200,1,10000,14,540355.58,59267.10385
lstcsta,D,3,100,1,200,200,200,1,10000,17,546097.8,14900.11016
lstcsta,D,3,100,1,100,100,100,1,10000,15,28382.38,579.5269067
lstcsta,D,3,100,1,100,100,100,1,10000,7,28511.58,126.625604
lstcsta,D,3,100,1,100,100,100,1,10000,6,28552.44,88.89008044
lstcsta,D,3,100,1,100,100,100,1,10000,5,28494.32,57.76415498
lstcsta,D,3,100,1,100,100,100,1,10000,5,28499.76,69.95728983
lstcsta,D,3,100,1,450,450,450,1,10000,19,3345905.4,1708532.427
lstcsta,D,3,100,1,450,450,450,1,10000,34,4603834.46,1798374.393
lstcsta,D,3,100,1,450,450,450,1,10000,26,6004656.16,240615.0669
lstcsta,D,3,100,1,450,450,450,1,10000,29,4904360.56,571062.3196
lstcsta,D,3,100,1,450,450,450,1,10000,26,5820194.4,301359.2007
lstcsta,D,3,100,1,256,256,256,1,10000,11,1344997.38,76374.44301
lstcsta,D,3,100,1,256,256,256,1,10000,21,1018258.42,100233.4128
lstcsta,D,3,100,1,256,256,256,1,10000,15,1064496.76,3349.880139
lstcsta,D,3,100,1,256,256,256,1,10000,16,1065000.62,4803.585098
lstcsta,D,3,100,1,256,256,256,1,10000,16,780419.06,306227.3662
lstcsta,D,3,100,1,400,400,400,1,10000,17,2793456.88,1322018.883
lstcsta,D,3,100,1,400,400,400,1,10000,24,1913372.6,1369347.214
lstcsta,D,3,100,1,400,400,400,1,10000,24,3759768.38,1462143.959
lstcsta,D,3,100,1,400,400,400,1,10000,27,4611429.82,56084.76172
lstcsta,D,3,100,1,400,400,400,1,10000,23,3150509.9,1682135.244
lstcsta,D,3,100,1,224,224,224,1,10000,10,755755.32,9880.907548
lstcsta,D,3,100,1,224,224,224,1,10000,19,763937.92,6869.012231
lstcsta,D,3,100,1,224,224,224,1,10000,15,751747.66,34038.55416
lstcsta,D,3,100,1,224,224,224,1,10000,15,765424.06,3505.539042
lstcsta,D,3,100,1,224,224,224,1,10000,15,769185.82,313.4029796
lstcsta,D,3,100,1,550,550,550,1,10000,23,4083573.26,2274909.063
lstcsta,D,3,100,1,550,550,550,1,10000,58,4692271.16,2314209.138
lstcsta,D,3,100,1,550,550,550,1,10000,30,10799529.4,435896.2739
lstcsta,D,3,100,1,550,550,550,1,10000,27,6339708.16,3127391.596
lstcsta,D,3,100,1,550,550,550,1,10000,36,10781566.96,361358.4887
lstcsta,D,3,100,1,64,64,64,1,16,2,8087.54,634.3289434
lstcsta,D,3,100,1,64,64,64,1,16,4,7934.3,42.51176308
lstcsta,D,3,100,1,64,64,64,1,16,4,7949.74,31.63719962
lstcsta,D,3,100,1,64,64,64,1,16,4,7956.64,56.514338
lstcsta,D,3,100,1,64,64,64,1,16,4,8041.48,44.93650632
lstcsta,D,3,100,1,500,500,500,1,16,21,3147124.2,1474599.644
lstcsta,D,3,100,1,500,500,500,1,16,31,3921455.26,1136069.388
lstcsta,D,3,100,1,500,500,500,1,16,25,5049863.42,1704823.054
lstcsta,D,3,100,1,500,500,500,1,16,27,6770350.4,159086.0283
lstcsta,D,3,100,1,500,500,500,1,16,30,6201976.68,714757.7622
lstcsta,D,3,100,1,1000,1000,1000,1,16,59,17027596.12,4419999.026
lstcsta,D,3,100,1,1000,1000,1000,1,16,65,23102116.34,15241116.97
lstcsta,D,3,100,1,1000,1000,1000,1,16,58,23402093.32,15675635.21
lstcsta,D,3,100,1,1000,1000,1000,1,16,60,20299150.26,11632526.89
lstcsta,D,3,100,1,1000,1000,1000,1,16,55,33671917.34,3530151.471
lstcsta,D,3,100,1,50,50,50,1,16,2,6294.72,1065.674191
lstcsta,D,3,100,1,50,50,50,1,16,3,6144.9,36.5016438
lstcsta,D,3,100,1,50,50,50,1,16,2,6177.8,26.66833328
lstcsta,D,3,100,1,50,50,50,1,16,2,6168.72,33.97354265
lstcsta,D,3,100,1,50,50,50,1,16,2,6167.18,24.63549472
lstcsta,D,3,100,1,288,288,288,1,16,12,1197522.14,8054.23761
lstcsta,D,3,100,1,288,288,288,1,16,17,1073987.12,286846.3627
lstcsta,D,3,100,1,288,288,288,1,16,18,1210355.04,4695.379456
lstcsta,D,3,100,1,288,288,288,1,16,18,1207948.38,4179.153923
lstcsta,D,3,100,1,288,288,288,1,16,18,1022648.36,236297.4172
lstcsta,D,3,100,1,192,192,192,1,16,229,353335.32,2545.333726
lstcsta,D,3,100,1,192,192,192,1,16,11,358826.98,2364.550964
lstcsta,D,3,100,1,192,192,192,1,16,11,355149.44,544.871844
lstcsta,D,3,100,1,192,192,192,1,16,11,360235.04,290.0113074
lstcsta,D,3,100,1,192,192,192,1,16,10,355489.12,2259.058172
lstcsta,D,3,100,1,160,160,160,1,16,8,163106.62,3533.968064
lstcsta,D,3,100,1,160,160,160,1,16,12,161559.7,1016.577557
lstcsta,D,3,100,1,160,160,160,1,16,11,161179,445.9279762
lstcsta,D,3,100,1,160,160,160,1,16,13,160184.6,1015.724293
lstcsta,D,3,100,1,160,160,160,1,16,11,158848.24,314.8337059
lstcsta,D,3,100,1,350,350,350,1,16,14,1766217.92,814637.2477
lstcsta,D,3,100,1,350,350,350,1,16,22,1930957.94,526264.4812
lstcsta,D,3,100,1,350,350,350,1,16,21,1774313.08,661282.9891
lstcsta,D,3,100,1,350,350,350,1,16,21,1765911.3,663701.0879
lstcsta,D,3,100,1,350,350,350,1,16,23,2319347.62,67604.17675
lstcsta,D,3,100,1,96,96,96,1,16,18,21319.5,654.2091179
lstcsta,D,3,100,1,96,96,96,1,16,8,21508.16,96.35296778
lstcsta,D,3,100,1,96,96,96,1,16,6,21431.72,40.35246709
lstcsta,D,3,100,1,96,96,96,1,16,6,21580.66,73.75869034
lstcsta,D,3,100,1,96,96,96,1,16,8,21423.84,39.41236354
lstcsta,D,3,100,1,128,128,128,1,16,6,63900.78,2748.18512
lstcsta,D,3,100,1,128,128,128,1,16,10,62221.68,171.2721157
lstcsta,D,3,100,1,128,128,128,1,16,15,64440.38,2858.233356
lstcsta,D,3,100,1,128,128,128,1,16,7,62226,137.1144048
lstcsta,D,3,100,1,128,128,128,1,16,10,62325.78,125.5678765
lstcsta,D,3,100,1,150,150,150,1,16,8,60923.8,972.8727974
lstcsta,D,3,100,1,150,150,150,1,16,10,60807.42,98.47234942
lstcsta,D,3,100,1,150,150,150,1,16,13,60842.2,228.83269
lstcsta,D,3,100,1,150,150,150,1,16,10,60902.7,307.8053443
lstcsta,D,3,100,1,150,150,150,1,16,16,61016.84,396.5610349
lstcsta,D,3,100,1,250,250,250,1,16,11,892571.42,1114.62654
lstcsta,D,3,100,1,250,250,250,1,16,19,938165.44,5407.113275
lstcsta,D,3,100,1,250,250,250,1,16,15,568962.1,286222.6478
lstcsta,D,3,100,1,250,250,250,1,16,18,916022.54,7163.711533
lstcsta,D,3,100,1,250,250,250,1,16,17,930602.64,4676.585253
lstcsta,D,3,100,1,300,300,300,1,16,13,1261369.96,13124.70547
lstcsta,D,3,100,1,300,300,300,1,16,19,1103330.46,284554.7374
lstcsta,D,3,100,1,300,300,300,1,16,17,1272394.08,6042.875381
lstcsta,D,3,100,1,300,300,300,1,16,19,1285463.44,2199.325853
lstcsta,D,3,100,1,300,300,300,1,16,18,799661.24,275426.3088
lstcsta,D,3,100,1,600,600,600,1,16,25,4723266.98,2091438.407
lstcsta,D,3,100,1,600,600,600,1,16,37,7003204.68,3997969.658
lstcsta,D,3,100,1,600,600,600,1,16,31,11639627.38,256995.4565
lstcsta,D,3,100,1,600,600,600,1,16,32,8866915.58,3997379.548
lstcsta,D,3,100,1,600,600,600,1,16,50,12515612.78,189190.2168
lstcsta,D,3,100,1,800,800,800,1,16,117,11497795.3,3235901.441
lstcsta,D,3,100,1,800,800,800,1,16,48,17504449.28,9817256.126
lstcsta,D,3,100,1,800,800,800,1,16,40,20782799.18,8587326.826
lstcsta,D,3,100,1,800,800,800,1,16,76,18780096.18,7031220.763
